BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2013;370000580;370000564;NAUT;5;2;5.9
SSR_P;2013;370000580;370000564;NCINF;6;2;7.29
SSR_P;2013;370000580;370000564;M9999;2;1;1.4
SSR_P;2013;370000879;370000564;M1320;1;;0.74
SSR_P;2013;370000879;370000564;N241P;1;;1
SSR_P;2013;370000879;370000564;N2500;7;6;11.24
SSR_P;2013;370000879;370000564;N3120;;1;0.5
SSR_P;2013;370000879;370000564;NAUT;5;2;6.8
SSR_P;2013;370000879;370000564;NCINF;9;4;9.99
SSR_P;2013;370000879;370000564;M9999;1;;0.74
SSR_P;2013;370000986;370000713;M1010;5;;5
SSR_P;2013;370000986;370000713;M3020;1;1;1
SSR_P;2013;370000986;370000713;MAUT;1;1;0.7
SSR_P;2013;370000986;370000713;N241P;;1;0.13
SSR_P;2013;370000986;370000713;N2450;1;;0.7
SSR_P;2013;370000986;370000713;N2710;2;;2
SSR_P;2013;370000986;370000713;N310H;15;3;15.88
SSR_P;2013;370000986;370000713;N3120;2;;2
SSR_P;2013;370000986;370000713;NAUT;2;2;3.4
SSR_P;2013;370000986;370000713;NCINF;30;;29.47
SSR_P;2013;370000986;370000713;M9999;7;2;6.7
SSR_P;2013;370001109;370002701;M1010;;3;1.43
SSR_P;2013;370001109;370002701;M1180;;1;0.7
SSR_P;2013;370001109;370002701;MAUT;;1;0.5
SSR_P;2013;370001109;370002701;N241P;2;1;2.5
SSR_P;2013;370001109;370002701;N2430;;1;0.02
SSR_P;2013;370001109;370002701;N2450;;1;0.25
SSR_P;2013;370001109;370002701;N2460;1;;1
SSR_P;2013;370001109;370002701;N2500;20;10;24.84
SSR_P;2013;370001109;370002701;N2710;;2;0.7
SSR_P;2013;370001109;370002701;N3120;1;;1
SSR_P;2013;370001109;370002701;NAUT;25;12;27.29
SSR_P;2013;370001109;370002701;NCINF;5;10;14.79
SSR_P;2013;370001109;370002701;M9999;;5;2.63
SSR_P;2013;370004301;370000614;M1320;1;1;1.4
SSR_P;2013;370004301;370000614;M3020;1;;0.5
SSR_P;2013;370004301;370000614;N241P;2;1;1.62
SSR_P;2013;370004301;370000614;N2450;;1;0.28
SSR_P;2013;370004301;370000614;N2460;1;;0.5
SSR_P;2013;370004301;370000614;N2500;14;3;14.03
SSR_P;2013;370004301;370000614;N2710;1;1;0.54
SSR_P;2013;370004301;370000614;N3120;;1;0.3
SSR_P;2013;370004301;370000614;NAUT;8;1;5.56
SSR_P;2013;370004301;370000614;NCINF;12;4;10.99
SSR_P;2013;370004301;370000614;M9999;2;1;1.9
SSR_P;2013;370007569;370007528;M1010;1;2;1
SSR_P;2013;370007569;370007528;M1040;;3;0.5
SSR_P;2013;370007569;370007528;M1070;;1;0.2
SSR_P;2013;370007569;370007528;M1120;;3;0.1
SSR_P;2013;370007569;370007528;M1150;;4;0.5
SSR_P;2013;370007569;370007528;M1190;;1;0.1
SSR_P;2013;370007569;370007528;M1320;1;;1
SSR_P;2013;370007569;370007528;M1330;;1;0.1
SSR_P;2013;370007569;370007528;N2450;;1;0.5
SSR_P;2013;370007569;370007528;N2500;5;1;5.89
SSR_P;2013;370007569;370007528;N2710;;1;0.5
SSR_P;2013;370007569;370007528;N3120;;1;0.5
SSR_P;2013;370007569;370007528;NAUT;3;1;3.58
SSR_P;2013;370007569;370007528;NCINF;9;1;9.82
SSR_P;2013;370007569;370007528;M9999;2;15;3.5
SSR_P;2013;370100539;370100935;M1010;;1;0.81
SSR_P;2013;370100539;370100935;M1040;6;3;8.47
SSR_P;2013;370100539;370100935;MAUT;;2;0.57
SSR_P;2013;370100539;370100935;N241P;2;6;6.57
SSR_P;2013;370100539;370100935;N2450;;4;3.08
SSR_P;2013;370100539;370100935;N2460;2;;2
SSR_P;2013;370100539;370100935;N2470;;2;0.95
SSR_P;2013;370100539;370100935;N2500;5;8;9.87
SSR_P;2013;370100539;370100935;N2710;;3;2.05
SSR_P;2013;370100539;370100935;N3120;;1;0.6
SSR_P;2013;370100539;370100935;NAUT;20;26;35.39
SSR_P;2013;370100539;370100935;NCINF;15;18;25.57
SSR_P;2013;370100539;370100935;M9999;6;6;9.85
SSR_P;2013;380000018;380780023;M1010;1;;0.4
SSR_P;2013;380000018;380780023;M1120;;1;0.05
SSR_P;2013;380000018;380780023;M1180;1;;1
SSR_P;2013;380000018;380780023;M1190;2;1;0.32
SSR_P;2013;380000018;380780023;MAUT;;2;1
SSR_P;2013;380000018;380780023;N241P;11;;9.9
SSR_P;2013;380000018;380780023;N2450;1;;0.2
SSR_P;2013;380000018;380780023;N2460;7;;6.5
SSR_P;2013;380000018;380780023;N2500;14;;13.55
SSR_P;2013;380000018;380780023;N3120;1;;0.2
SSR_P;2013;380000018;380780023;NAUT;1;;1
SSR_P;2013;380000018;380780023;NCINF;17;;14.7
SSR_P;2013;380000018;380780023;M9999;4;4;2.77
SSR_P;2013;380000026;380780031;M1010;1;;0.7
SSR_P;2013;380000026;380780031;M1180;;;0.56
SSR_P;2013;380000026;380780031;N2460;;1;0.8
SSR_P;2013;380000026;380780031;N2500;6;3;8.4
SSR_P;2013;380000026;380780031;N2710;;;0.15
SSR_P;2013;380000026;380780031;N310H;;1;0.05
SSR_P;2013;380000026;380780031;NAUT;3;6;8.4
SSR_P;2013;380000026;380780031;NCINF;6;4;9.71
SSR_P;2013;380000026;380780031;M9999;1;;1.26
SSR_P;2013;380000042;380780056;M1180;1;;1
SSR_P;2013;380000042;380780056;M1320;1;;1
SSR_P;2013;380000042;380780056;N241P;6;1;6.38
SSR_P;2013;380000042;380780056;N2430;;2;0.85
SSR_P;2013;380000042;380780056;N2450;1;;0.5
SSR_P;2013;380000042;380780056;N2460;1;1;1.91
SSR_P;2013;380000042;380780056;N2500;16;9;22.3
SSR_P;2013;380000042;380780056;NAUT;7;7;11.82
SSR_P;2013;380000042;380780056;NCINF;17;4;19.03
SSR_P;2013;380000042;380780056;M9999;2;;2
SSR_P;2013;380000059;380780072;M1180;1;;1
SSR_P;2013;380000059;380780072;MAUT;;2;0.5
SSR_P;2013;380000059;380780072;N241P;1;;1
SSR_P;2013;380000059;380780072;N2500;12;3;12.68
SSR_P;2013;380000059;380780072;N2710;2;;0.41
SSR_P;2013;380000059;380780072;N310H;1;1;1.25
SSR_P;2013;380000059;380780072;N3120;;1;0.8
SSR_P;2013;380000059;380780072;NAUT;2;6;7.48
SSR_P;2013;380000059;380780072;NCINF;5;6;9.09
SSR_P;2013;380000059;380780072;M9999;1;2;1.5
SSR_P;2013;380000067;380780080;M1010;4;1;3.9
SSR_P;2013;380000067;380780080;M1180;3;1;3.8
SSR_P;2013;380000067;380780080;MAUT;;;0.1
SSR_P;2013;380000067;380780080;N241P;7;9;11.58
SSR_P;2013;380000067;380780080;N2430;1;2;2.04
SSR_P;2013;380000067;380780080;N2460;3;2;5.01
SSR_P;2013;380000067;380780080;N2470;1;1;1
SSR_P;2013;380000067;380780080;N2500;44;19;55.66
SSR_P;2013;380000067;380780080;N2710;2;3;3.92
SSR_P;2013;380000067;380780080;N310H;1;1;1.5
SSR_P;2013;380000067;380780080;N3120;1;1;1.97
SSR_P;2013;380000067;380780080;NAUT;28;5;32.54
SSR_P;2013;380000067;380780080;NCINF;38;15;46.91
SSR_P;2013;380000067;380780080;M9999;7;2;7.8
SSR_P;2013;380000075;380780098;M1010;1;1;2.43
SSR_P;2013;380000075;380780098;M1180;2;2;1.4
SSR_P;2013;380000075;380780098;N2500;9;4;10.97
SSR_P;2013;380000075;380780098;NAUT;4;3;5.23
SSR_P;2013;380000075;380780098;NCINF;11;2;11.34
SSR_P;2013;380000075;380780098;M9999;3;3;3.83
SSR_P;2013;380000091;380780171;M1180;3;;2
SSR_P;2013;380000091;380780171;N241P;2;1;2.8
SSR_P;2013;380000091;380780171;N2450;1;;0.16
SSR_P;2013;380000091;380780171;N2460;;1;0.64
SSR_P;2013;380000091;380780171;N2500;15;3;16.25
SSR_P;2013;380000091;380780171;N2710;1;;0.5
SSR_P;2013;380000091;380780171;N310H;1;;1
SSR_P;2013;380000091;380780171;NAUT;5;2;4
SSR_P;2013;380000091;380780171;NCINF;13;2;13.28
SSR_P;2013;380000091;380780171;M9999;3;;2
SSR_P;2013;380000109;380780213;M1010;2;;0.94
SSR_P;2013;380000109;380780213;M1320;1;;1
SSR_P;2013;380000109;380780213;N241P;2;1;2.25
SSR_P;2013;380000109;380780213;N2460;;1;0.5
SSR_P;2013;380000109;380780213;N2500;5;5;9.73
SSR_P;2013;380000109;380780213;N2710;;1;0.63
SSR_P;2013;380000109;380780213;N3120;;1;0.55
SSR_P;2013;380000109;380780213;NAUT;7;1;7.55
SSR_P;2013;380000109;380780213;NCINF;5;2;6.25
SSR_P;2013;380000109;380780213;M9999;3;;1.94
SSR_P;2013;380000125;380780239;M1010;1;1;1.9
SSR_P;2013;380000125;380780239;N2460;1;;0.3
SSR_P;2013;380000125;380780239;N2470;1;;0.3
SSR_P;2013;380000125;380780239;N2500;9;3;11.5
SSR_P;2013;380000125;380780239;N3120;1;;0.1
SSR_P;2013;380000125;380780239;NCINF;6;2;6.2
SSR_P;2013;380000125;380780239;M9999;1;1;1.9
SSR_P;2013;380000166;380781351;M1010;;;0.08
SSR_P;2013;380000166;380781351;M1320;1;;1
SSR_P;2013;380000166;380781351;N241P;;1;0.8
SSR_P;2013;380000166;380781351;N2500;4;9;11
SSR_P;2013;380000166;380781351;N2710;;1;0.36
SSR_P;2013;380000166;380781351;N310H;;1;0.15
SSR_P;2013;380000166;380781351;N3120;;1;0.5
SSR_P;2013;380000166;380781351;NAUT;16;5;18.55
SSR_P;2013;380000166;380781351;NCINF;5;4;7.17
SSR_P;2013;380000166;380781351;M9999;1;;1.08
SSR_P;2013;380000174;380781435;M1040;0;1;0.52
SSR_P;2013;380000174;380781435;M1180;2;0;2.23
SSR_P;2013;380000174;380781435;M1320;1;3;1.48
SSR_P;2013;380000174;380781435;N241P;3;2;3.5
SSR_P;2013;380000174;380781435;N2430;;2;0.42
SSR_P;2013;380000174;380781435;N2460;1;;1
SSR_P;2013;380000174;380781435;N2470;1;;1
SSR_P;2013;380000174;380781435;N2500;28;20;36.33
SSR_P;2013;380000174;380781435;N2710;;4;1.9
SSR_P;2013;380000174;380781435;N3120;4;;0.66
SSR_P;2013;380000174;380781435;NAUT;19;5;20.68
SSR_P;2013;380000174;380781435;NCINF;25;11;28.87
SSR_P;2013;380000174;380781435;M9999;3;4;4.23
SSR_P;2013;380000356;380782698;N2500;11;6;14.37
SSR_P;2013;380000356;380782698;N3120;1;0;1
SSR_P;2013;380000356;380782698;NCINF;2;1;2.15
SSR_P;2013;380000356;380782698;N9999;14;7;17.52
SSR_P;2013;380000364;380782771;M1180;1;;1
SSR_P;2013;380000364;380782771;N241P;2;;1
SSR_P;2013;380000364;380782771;N2450;1;;0.15
SSR_P;2013;380000364;380782771;N2500;12;;10.93
SSR_P;2013;380000364;380782771;NCINF;11;;8.91
SSR_P;2013;380000364;380782771;M9999;1;;1
SSR_P;2013;380005868;010783009;M1010;;1;0.5
SSR_P;2013;380005868;010783009;M1320;2;;2
SSR_P;2013;380005868;010783009;N241P;3;2;3.8
SSR_P;2013;380005868;010783009;N2430;;1;0.5
SSR_P;2013;380005868;010783009;N2450;;1;0.5
SSR_P;2013;380005868;010783009;N2460;1;;1
SSR_P;2013;380005868;010783009;N2470;1;;1
SSR_P;2013;380005868;010783009;N2500;11;10;17.42
SSR_P;2013;380005868;010783009;N2710;;1;0.5
SSR_P;2013;380005868;010783009;N310H;;1;0.5
SSR_P;2013;380005868;010783009;N3120;;1;0.5
SSR_P;2013;380005868;010783009;NAUT;7;20;19.73
SSR_P;2013;380005868;010783009;NCINF;7;13;16.55
SSR_P;2013;380005868;010783009;M9999;2;1;2.5
SSR_P;2013;380005918;920000395;M1010;4;;4.2
SSR_P;2013;380005918;920000395;M1320;1;;1
SSR_P;2013;380005918;920000395;N241P;4;1;4.8
SSR_P;2013;380005918;920000395;N2430;1;;1
SSR_P;2013;380005918;920000395;N2450;1;;1
SSR_P;2013;380005918;920000395;N2460;2;0;2
SSR_P;2013;380005918;920000395;N2470;0;1;0.8
SSR_P;2013;380005918;920000395;N2500;24;14;29.74
SSR_P;2013;380005918;920000395;N2710;;1;0.75
SSR_P;2013;380005918;920000395;N3120;;2;1.5
SSR_P;2013;380005918;920000395;NAUT;17;7;12.7
SSR_P;2013;380005918;920000395;NCINF;17;12;25.1
SSR_P;2013;380005918;920000395;M9999;5;;5.2
SSR_P;2013;380009928;380804542;M1010;1;13;10.43
SSR_P;2013;380009928;380804542;M1120;;1;0.07
SSR_P;2013;380009928;380804542;M1180;3;1;3.78
SSR_P;2013;380009928;380804542;MAUT;;1;0.87
SSR_P;2013;380009928;380804542;M9999;4;16;15.15
SSR_P;2013;380012658;380012609;N241P;;3;1.5
SSR_P;2013;380012658;380012609;N2450;;1;0.25
SSR_P;2013;380012658;380012609;N2460;;1;0.3
SSR_P;2013;380012658;380012609;N2710;;1;0.5
SSR_P;2013;380012658;380012609;N3120;;1;0.5
SSR_P;2013;380012658;380012609;N9999;;7;3.05
SSR_P;2013;380017095;380017087;M1010;2;;2
SSR_P;2013;380017095;380017087;M1180;1;;1
SSR_P;2013;380017095;380017087;N241P;5;6;6.97
SSR_P;2013;380017095;380017087;N2430;1;1;1.5
SSR_P;2013;380017095;380017087;N2450;;1;0.5
SSR_P;2013;380017095;380017087;N2460;2;5;3.47
SSR_P;2013;380017095;380017087;N2470;;1;0.46
SSR_P;2013;380017095;380017087;N2500;9;5;12.78
SSR_P;2013;380017095;380017087;N2710;1;2;2
SSR_P;2013;380017095;380017087;N310H;;1;0.46
SSR_P;2013;380017095;380017087;N3120;;1;0.6
SSR_P;2013;380017095;380017087;NAUT;15;21;22.39
SSR_P;2013;380017095;380017087;NCINF;10;7;13.41
SSR_P;2013;380017095;380017087;M9999;3;;3
SSR_P;2013;380780312;750720575;M1180;2;2;3.74
SSR_P;2013;380780312;750720575;N241P;10;4;13.85
SSR_P;2013;380780312;750720575;N2430;;3;1.44
SSR_P;2013;380780312;750720575;N2450;;2;1.39
SSR_P;2013;380780312;750720575;N2460;5;1;5.8
SSR_P;2013;380780312;750720575;N2500;20;16;33.14
SSR_P;2013;380780312;750720575;N2710;;5;2.63
SSR_P;2013;380780312;750720575;N310H;1;1;1.1
SSR_P;2013;380780312;750720575;N3120;;3;1.3
SSR_P;2013;380780312;750720575;NAUT;12;8;18.09
SSR_P;2013;380780312;750720575;NCINF;20;23;35.02
SSR_P;2013;380780312;750720575;M9999;2;2;3.74
SSR_P;2013;380780379;380798249;M1010;;1;0.7
SSR_P;2013;380780379;380798249;M1150;2;3;3.62
SSR_P;2013;380780379;380798249;MAUT;;1;0.6
SSR_P;2013;380780379;380798249;N241P;2;3;3.9
SSR_P;2013;380780379;380798249;N2450;;1;0.8
SSR_P;2013;380780379;380798249;N2500;7;5;10.15
SSR_P;2013;380780379;380798249;N2710;;1;0.33
SSR_P;2013;380780379;380798249;N3120;;1;0.4
SSR_P;2013;380780379;380798249;NAUT;10;9;16.47
SSR_P;2013;380780379;380798249;NCINF;11;7;15.35
SSR_P;2013;380780379;380798249;M9999;2;5;4.92
SSR_P;2013;380781138;010783009;M1010;;1;0.6
SSR_P;2013;380781138;010783009;M1320;2;1;2.8
SSR_P;2013;380781138;010783009;MAUT;;2;1.2
SSR_P;2013;380781138;010783009;N241P;4;1;4.17
SSR_P;2013;380781138;010783009;N2450;;1;0.5
SSR_P;2013;380781138;010783009;N2460;1;;1
SSR_P;2013;380781138;010783009;N2470;;1;0.6
SSR_P;2013;380781138;010783009;N2500;8;18;20.46
SSR_P;2013;380781138;010783009;N2710;;1;0.5
SSR_P;2013;380781138;010783009;N310H;;1;0.5
SSR_P;2013;380781138;010783009;N3120;;1;0.5
SSR_P;2013;380781138;010783009;NAUT;14;27;33.92
SSR_P;2013;380781138;010783009;NCINF;15;10;22.2
SSR_P;2013;380781138;010783009;M9999;2;4;4.6
SSR_P;2013;380781369;010783009;M1010;2;2;2.7
SSR_P;2013;380781369;010783009;N241P;2;1;2.29
SSR_P;2013;380781369;010783009;N2460;;1;0.5
SSR_P;2013;380781369;010783009;N2500;7;8;12.56
SSR_P;2013;380781369;010783009;N2710;;1;0.2
SSR_P;2013;380781369;010783009;N310H;;1;0.4
SSR_P;2013;380781369;010783009;N3120;;1;0.6
SSR_P;2013;380781369;010783009;NCINF;11;4;13.39
SSR_P;2013;380781369;010783009;M9999;2;2;2.7
SSR_P;2013;380782722;380780080;M1040;3;3;5.3
SSR_P;2013;380782722;380780080;M1120;;1;0.8
SSR_P;2013;380782722;380780080;M1180;6;6;8.38
SSR_P;2013;380782722;380780080;N241P;19;9;26.79
SSR_P;2013;380782722;380780080;N2430;2;2;2.58
SSR_P;2013;380782722;380780080;N2460;5;8;8.83
SSR_P;2013;380782722;380780080;N2500;24;24;41.61
SSR_P;2013;380782722;380780080;N2710;1;;1.2
SSR_P;2013;380782722;380780080;N310H;1;1;1.5
SSR_P;2013;380782722;380780080;N3120;1;1;2.26
SSR_P;2013;380782722;380780080;NAUT;34;3;35.18
SSR_P;2013;380782722;380780080;NCINF;38;26;57.42
SSR_P;2013;380782722;380780080;M9999;9;10;14.48
SSR_P;2013;380795021;380780098;M1180;2;2;2.15
SSR_P;2013;380795021;380780098;N2500;7;4;9.7
SSR_P;2013;380795021;380780098;NAUT;4;1;4.3
SSR_P;2013;380795021;380780098;NCINF;9;2;10.45
SSR_P;2013;380795021;380780098;M9999;2;2;2.15
SSR_P;2013;390000040;390780146;N241P;1;;0.5
SSR_P;2013;390000040;390780146;N2430;1;;0.3
SSR_P;2013;390000040;390780146;N2450;1;;0.2
SSR_P;2013;390000040;390780146;N2460;1;;0.5
SSR_P;2013;390000040;390780146;N2500;16;1;16.5
SSR_P;2013;390000040;390780146;N2710;1;;0.5
SSR_P;2013;390000040;390780146;N3120;1;;0.5
SSR_P;2013;390000040;390780146;NCINF;10;1;10.5
SSR_P;2013;390000040;390780146;N9999;32;2;29.5
SSR_P;2013;390000057;390780153;M1010;;2;1
SSR_P;2013;390000057;390780153;N2460;;1;0.05
SSR_P;2013;390000057;390780153;N2500;3;1;3.56
SSR_P;2013;390000057;390780153;N2710;;1;0.19
SSR_P;2013;390000057;390780153;NCINF;3;1;3.22
SSR_P;2013;390000057;390780153;M9999;;2;1
SSR_P;2013;390000065;390780161;M1010;;;0.82
SSR_P;2013;390000065;390780161;M1320;1;;0.8
SSR_P;2013;390000065;390780161;N241P;1;;1
SSR_P;2013;390000065;390780161;N2460;;1;0.5
SSR_P;2013;390000065;390780161;N2500;8;4;8.47
SSR_P;2013;390000065;390780161;NAUT;2;1;2.4
SSR_P;2013;390000065;390780161;NCINF;4;6;7.3
SSR_P;2013;390000065;390780161;M9999;1;;1.62
SSR_P;2013;390000073;390780179;M1010;1;7;3.54
SSR_P;2013;390000073;390780179;M1180;2;1;2.41
SSR_P;2013;390000073;390780179;M3020;;1;0.1
SSR_P;2013;390000073;390780179;N241P;11;3;12.48
SSR_P;2013;390000073;390780179;N2430;;2;0.95
SSR_P;2013;390000073;390780179;N2460;5;3;5.92
SSR_P;2013;390000073;390780179;N2500;19;21;31.89
SSR_P;2013;390000073;390780179;N2710;;4;1.53
SSR_P;2013;390000073;390780179;N3120;1;1;0.82
SSR_P;2013;390000073;390780179;NAUT;4;;3.46
SSR_P;2013;390000073;390780179;NCINF;13;17;24.66
SSR_P;2013;390000073;390780179;M9999;3;9;6.05
SSR_P;2013;390000081;390780187;M1010;1;2;0.58
SSR_P;2013;390000081;390780187;N241P;;2;0.91
SSR_P;2013;390000081;390780187;N2450;1;;0.25
SSR_P;2013;390000081;390780187;N2460;1;;0.5
SSR_P;2013;390000081;390780187;N2500;3;8;8.5
SSR_P;2013;390000081;390780187;N2710;;1;0.08
SSR_P;2013;390000081;390780187;NCINF;3;2;3.75
SSR_P;2013;390000081;390780187;M9999;1;2;0.58
SSR_P;2013;390000099;250000452;NCINF;3;2;3.26
SSR_P;2013;390000099;250000452;N9999;3;2;3.26
SSR_P;2013;390000131;390780377;M1320;;1;0.6
SSR_P;2013;390000131;390780377;N241P;;1;0.1
SSR_P;2013;390000131;390780377;N2450;;1;0.2
SSR_P;2013;390000131;390780377;N2460;;1;0.27
SSR_P;2013;390000131;390780377;N2500;7;1;6.69
SSR_P;2013;390000131;390780377;N2710;;1;0.24
SSR_P;2013;390000131;390780377;N310H;;1;0.25
SSR_P;2013;390000131;390780377;NAUT;1;1;1.51
SSR_P;2013;390000131;390780377;NCINF;6;3;7.41
SSR_P;2013;390000131;390780377;M9999;;1;0.6
SSR_P;2013;390000172;250006335;M1010;1;2;1.11
SSR_P;2013;390000172;250006335;M1040;;3;0.99
SSR_P;2013;390000172;250006335;M1150;1;2;1.41
SSR_P;2013;390000172;250006335;MAUT;;4;1.86
SSR_P;2013;390000172;250006335;N241P;1;3;2.96
SSR_P;2013;390000172;250006335;N2450;;3;1.51
SSR_P;2013;390000172;250006335;N2460;;1;0.8
SSR_P;2013;390000172;250006335;N2500;10;11;11.29
SSR_P;2013;390000172;250006335;N2710;;3;0.52
SSR_P;2013;390000172;250006335;N310H;3;4;3.9
SSR_P;2013;390000172;250006335;N3120;;1;0.8
SSR_P;2013;390000172;250006335;NAUT;24;58;51.31
SSR_P;2013;390000172;250006335;NCINF;14;15;20.05
SSR_P;2013;390000172;250006335;M9999;2;11;5.37
SSR_P;2013;390000214;390780591;M1010;1;1;1.8
SSR_P;2013;390000214;390780591;N241P;;1;0.38
SSR_P;2013;390000214;390780591;N2450;;1;0.2
SSR_P;2013;390000214;390780591;N2500;13;10;20.12
SSR_P;2013;390000214;390780591;N2710;;1;0.25
SSR_P;2013;390000214;390780591;N3120;;1;0.75
SSR_P;2013;390000214;390780591;NAUT;5;3;9.55
SSR_P;2013;390000214;390780591;NCINF;6;11;13.36
SSR_P;2013;390000214;390780591;M9999;1;1;1.8
SSR_P;2013;390000222;390780609;M1180;2;1;2.04
SSR_P;2013;390000222;390780609;M1320;2;;2.95
SSR_P;2013;390000222;390780609;N2500;33;;33.65
SSR_P;2013;390000222;390780609;N2710;1;;0.65
SSR_P;2013;390000222;390780609;NAUT;13;4;15.89
SSR_P;2013;390000222;390780609;NCINF;18;4;19.98
SSR_P;2013;390000222;390780609;M9999;4;1;4.99
SSR_P;2013;390006161;390781177;M1180;1;;0.74
SSR_P;2013;390006161;390781177;N241P;;1;0.4
SSR_P;2013;390006161;390781177;N2450;;1;0.04
SSR_P;2013;390006161;390781177;N2460;;1;0.5
SSR_P;2013;390006161;390781177;N2500;4;6;8.07
SSR_P;2013;390006161;390781177;N2710;;1;0.04
SSR_P;2013;390006161;390781177;N3120;;1;0.18
SSR_P;2013;390006161;390781177;NAUT;2;11;6.82
SSR_P;2013;390006161;390781177;NCINF;4;6;8.26
SSR_P;2013;390006161;390781177;M9999;1;;0.74
SSR_P;2013;390780369;210010294;M1010;1;;1
SSR_P;2013;390780369;210010294;N2450;1;2;2.1
SSR_P;2013;390780369;210010294;N2500;4;1;4.7
SSR_P;2013;390780369;210010294;N2710;;2;1.06
SSR_P;2013;390780369;210010294;N310H;11;;11
SSR_P;2013;390780369;210010294;N3120;;1;0.25
SSR_P;2013;390780369;210010294;NAUT;2;;2
SSR_P;2013;390780369;210010294;NCINF;3;4;4.4
SSR_P;2013;390780369;210010294;M9999;1;;1
SSR_P;2013;390781193;390000768;MAUT;1;;0.28
SSR_P;2013;390781193;390000768;N2500;2;;2
SSR_P;2013;390781193;390000768;N2710;1;4;3.6
SSR_P;2013;390781193;390000768;N310H;7;8;10.59
SSR_P;2013;390781193;390000768;NAUT;13;10;18.14
SSR_P;2013;390781193;390000768;NCINF;3;;3
SSR_P;2013;390781193;390000768;M9999;1;;0.28
SSR_P;2013;400000147;400780268;M1320;;1;0.9
SSR_P;2013;400000147;400780268;N241P;1;;0.5
SSR_P;2013;400000147;400780268;N2450;;1;0.25
SSR_P;2013;400000147;400780268;N2500;6;;6
SSR_P;2013;400000147;400780268;N2710;1;;0.5
SSR_P;2013;400000147;400780268;N3120;1;;0.25
SSR_P;2013;400000147;400780268;NCINF;5;;4.5
SSR_P;2013;400000147;400780268;M9999;;1;0.9
SSR_P;2013;400000261;400780458;M1320;;3;1.65
SSR_P;2013;400000261;400780458;MAUT;;1;0.34
SSR_P;2013;400000261;400780458;N241P;;2;1.4
SSR_P;2013;400000261;400780458;N2430;;1;0.05
SSR_P;2013;400000261;400780458;N2450;;1;0.4
SSR_P;2013;400000261;400780458;N2460;;1;0.1
SSR_P;2013;400000261;400780458;N2470;;1;0.4
SSR_P;2013;400000261;400780458;N2500;18;2;17.78
SSR_P;2013;400000261;400780458;N2710;;1;0.53
SSR_P;2013;400000261;400780458;N3120;1;;0.5
SSR_P;2013;400000261;400780458;NAUT;;39;12.21
SSR_P;2013;400000261;400780458;NCINF;9;4;10.3
SSR_P;2013;400000261;400780458;M9999;;4;1.99
SSR_P;2013;400780250;400011177;M1320;3;;2.7
SSR_P;2013;400780250;400011177;N241P;11;1;10.78
SSR_P;2013;400780250;400011177;N2430;0;1;0.5
SSR_P;2013;400780250;400011177;N2450;0;2;0.57
SSR_P;2013;400780250;400011177;N2460;1;2;1.36
SSR_P;2013;400780250;400011177;N2470;1;0;1
SSR_P;2013;400780250;400011177;N2500;47;12;55.14
SSR_P;2013;400780250;400011177;N2710;0;5;1.18
SSR_P;2013;400780250;400011177;N3120;0;2;1.93
SSR_P;2013;400780250;400011177;NAUT;24;7;27.51
SSR_P;2013;400780250;400011177;NCINF;28;17;37.43
SSR_P;2013;400780250;400011177;M9999;3;;2.7
SSR_P;2013;400780375;310021043;M1010;;1;0.1
SSR_P;2013;400780375;310021043;M3020;;2;0.4
SSR_P;2013;400780375;310021043;N241P;;1;0.23
SSR_P;2013;400780375;310021043;N2710;1;;0.66
SSR_P;2013;400780375;310021043;N310H;1;1;1.3
SSR_P;2013;400780375;310021043;N3120;;1;0.25
SSR_P;2013;400780375;310021043;NCINF;7;5;5.15
SSR_P;2013;400780375;310021043;M9999;;3;0.5
SSR_P;2013;400780383;640010328;M1010;;3;2
SSR_P;2013;400780383;640010328;N241P;;1;0.85
SSR_P;2013;400780383;640010328;N2470;;1;0.5
SSR_P;2013;400780383;640010328;N2500;4;7;8.6
SSR_P;2013;400780383;640010328;N3120;1;1;1.5
SSR_P;2013;400780383;640010328;NAUT;11;12;20.5
SSR_P;2013;400780383;640010328;NCINF;7;2;8
SSR_P;2013;400780383;640010328;M9999;;3;2
SSR_P;2013;400780425;400000246;M1010;1;1;1.2
SSR_P;2013;400780425;400000246;M1320;1;;1
SSR_P;2013;400780425;400000246;N241P;;2;1
SSR_P;2013;400780425;400000246;N2450;;1;0.5
SSR_P;2013;400780425;400000246;N2500;6;0;6
SSR_P;2013;400780425;400000246;N3120;;1;0.4
SSR_P;2013;400780425;400000246;NCINF;9;1;9.5
SSR_P;2013;400780425;400000246;M9999;2;1;2.2
SSR_P;2013;400780466;400000279;M1010;;2;0.16
SSR_P;2013;400780466;400000279;M1180;1;;1
SSR_P;2013;400780466;400000279;M1320;;1;0.56
SSR_P;2013;400780466;400000279;N241P;2;;2
SSR_P;2013;400780466;400000279;N2450;;1;0.2
SSR_P;2013;400780466;400000279;N2500;4;4;6.71
SSR_P;2013;400780466;400000279;N2710;;1;0.2
SSR_P;2013;400780466;400000279;NCINF;4;1;4.72
