BOR;AN;FI;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;ETP_BUD;ETP_MAD;EFFSAL;ETPSAL;EFFLIB
Q20;2013;130785363;130042930;M2140;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785363;130042930;M3020;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785363;130042930;M3050;;1;1;;;;;;0.14;1;;;;;;;;;2;1.14;
Q20;2013;130785363;130042930;M9999;1;2;1;;;;93;30;1.14;1.35;;;;;;;;;4;2.49;123
Q20;2013;130785389;130002173;M1000;;2;1;;2;;24;8;0.5;2;;;;;;;;;3;2.5;34
Q20;2013;130785389;130002173;M1020;;;;;;;;2;;;;;;;;;;;;;2
Q20;2013;130785389;130002173;M1030;;;;;2;;6;2;;;;;;;;;;;;;10
Q20;2013;130785389;130002173;M1040;;;;;;;6;;;;;;;;;;;;;;6
Q20;2013;130785389;130002173;M1050;;;;;;;;2;;;;;;;;;;;;;2
Q20;2013;130785389;130002173;M1070;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785389;130002173;M1090;;;;;;;7;2;;;;;;;;;;;;;9
Q20;2013;130785389;130002173;M1160;;;;;;;3;;;;;;;;;;;;;;3
Q20;2013;130785389;130002173;M1180;;2;1;;;;;;0.5;2;;;;;;;;;3;2.5;
Q20;2013;130785389;130002173;M1190;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785389;130002173;M2010;;;;;1;;1;;;;;;;;;;;;;;2
Q20;2013;130785389;130002173;M2020;;;;;;;4;;;;;;;;;;;;;;4
Q20;2013;130785389;130002173;M2030;;;;;;;8;1;;;;;;;;;;;;;9
Q20;2013;130785389;130002173;M2070;;;;;;;17;2;;;;;;;;;;;;;19
Q20;2013;130785389;130002173;M2080;;;;;;;4;;;;;;;;;;;;;;4
Q20;2013;130785389;130002173;M2100;;;;;;;2;;;;;;;;;;;;;;2
Q20;2013;130785389;130002173;M9999;;2;1;;3;;60;11;0.5;2;;;;;;;;;3;2.5;74
Q20;2013;130785462;130002207;M1000;;;;;;;5;1;;;;;;;;;;;;;6
Q20;2013;130785462;130002207;M1010;;;;;;;3;;;;;;;;;;;;;;3
Q20;2013;130785462;130002207;M1040;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785462;130002207;M1120;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785462;130002207;M1320;;;;;;;;1;;;;;;;;;;;;;1
Q20;2013;130785462;130002207;M3050;;;;1;;;;;;0.69;;;;;;;;;1;0.69;
Q20;2013;130785462;130002207;M9999;;;;1;;;5;1;;0.69;;;;;;;;;1;0.69;6
Q20;2013;130785652;130014228;M1000;15;21;15;26;25;7;99;66;21.66;35.22;;;;;;;;;77;56.88;197
Q20;2013;130785652;130014228;M1010;12;14;10;21;2;;;;16.96;26.25;;;;;;;;;57;43.21;2
Q20;2013;130785652;130014228;M1020;;;;;;;1;3;;;;;;;;;;;;;4
Q20;2013;130785652;130014228;M1030;;;1;;6;6;16;12;0.2;;;;;;;;;;1;0.2;40
Q20;2013;130785652;130014228;M1040;;;;;10;;22;2;;;;;;;;;;;;;34
Q20;2013;130785652;130014228;M1050;;;1;2;;;3;2;0.4;1.01;;;;;;;;;3;1.41;5
Q20;2013;130785652;130014228;M1070;;;1;;;;3;3;0.1;;;;;;;;;;1;0.1;6
Q20;2013;130785652;130014228;M1090;;;;;1;;6;3;;;;;;;;;;;;;10
Q20;2013;130785652;130014228;M1100;1;1;;;;;1;2;1;1;;;;;;;;;2;2;3
Q20;2013;130785652;130014228;M1120;;;;;1;1;2;2;;;;;;;;;;;;;6
Q20;2013;130785652;130014228;M1130;;1;1;;1;;4;1;0.5;1;;;;;;;;;2;1.5;6
Q20;2013;130785652;130014228;M1140;;;;;2;;12;11;;;;;;;;;;;;;25
Q20;2013;130785652;130014228;M1150;;;;;;;4;6;;;;;;;;;;;;;10
Q20;2013;130785652;130014228;M1160;;;;;;;12;5;;;;;;;;;;;;;17
Q20;2013;130785652;130014228;M1190;;;;;1;;6;2;;;;;;;;;;;;;9
Q20;2013;130785652;130014228;M1200;2;4;1;3;1;;7;12;2.5;4.96;;;;;;;;;10;7.46;20
Q20;2013;130785652;130014228;M1320;;1;;;;;;;;1;;;;;;;;;1;1;
Q20;2013;130785652;130014228;M2010;;;;;;;4;;;;;;;;;;;;;;4
Q20;2013;130785652;130014228;M2020;;;;;;;3;;;;;;;;;;;;;;3
Q20;2013;130785652;130014228;M2030;;;;;;;10;;;;;;;;;;;;;;10
Q20;2013;130785652;130014228;M2050;;;;;3;;5;4;;;;;;;;;;;;;12
Q20;2013;130785652;130014228;M2070;;;;;1;;7;4;;;;;;;;;;;;;12
Q20;2013;130785652;130014228;M2080;;;;;;;7;4;;;;;;;;;;;;;11
Q20;2013;130785652;130014228;M2100;;;;;4;;;1;;;;;;;;;;;;;5
Q20;2013;130785652;130014228;M2120;;;;;1;;8;;;;;;;;;;;;;;9
Q20;2013;130785652;130014228;M2130;;;;;;;4;;;;;;;;;;;;;;4
Q20;2013;130785652;130014228;M2140;;;;;3;;3;;;;;;;;;;;;;;6
Q20;2013;130785652;130014228;M2150;;;;;4;2;1;1;;;;;;;;;;;;;8
Q20;2013;130785652;130014228;M3011;1;1;1;1;1;;2;3;1.34;1.14;;;;;;;;;4;2.48;6
Q20;2013;130785652;130014228;M3030;;;;1;;;;;;0.7;;;;;;;;;1;0.7;
Q20;2013;130785652;130014228;M3040;1;1;;;;;;;1;0.67;;;;;;;;;2;1.67;
Q20;2013;130785652;130014228;M3050;2;2;;1;;;;;2;2.7;;;;;;;;;5;4.7;
Q20;2013;130785652;130014228;M3060;;2;;;;;;;;2;;;;;;;;;2;2;
Q20;2013;130785652;130014228;M3070;;1;1;6;;;;;0.12;2.57;;;;;;;;;8;2.69;
Q20;2013;130785652;130014228;M9999;19;28;17;35;42;9;153;83;26.12;45;;;;;;;;;99;71.12;287
Q20;2013;130785678;130002249;M1000;;;;;6;1;65;15;;;;;;;;;;;;;87
Q20;2013;130785678;130002249;M1010;;;;;;;1;3;;;;;;;;;;;;;4
Q20;2013;130785678;130002249;M1020;;;;;;;4;;;;;;;;;;;;;;4
Q20;2013;130785678;130002249;M1030;;;;;6;1;4;2;;;;;;;;;;;;;13
Q20;2013;130785678;130002249;M1031;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785678;130002249;M1040;;;;;;;24;2;;;;;;;;;;;;;26
Q20;2013;130785678;130002249;M1050;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785678;130002249;M1070;;;;;;;2;;;;;;;;;;;;;;2
Q20;2013;130785678;130002249;M1090;;;;;;;5;3;;;;;;;;;;;;;8
Q20;2013;130785678;130002249;M1100;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785678;130002249;M1110;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785678;130002249;M1120;;;;;;;2;;;;;;;;;;;;;;2
Q20;2013;130785678;130002249;M1130;;;;;;;2;1;;;;;;;;;;;;;3
Q20;2013;130785678;130002249;M1150;;;;;;;3;;;;;;;;;;;;;;3
Q20;2013;130785678;130002249;M1160;;;;;;;11;3;;;;;;;;;;;;;14
Q20;2013;130785678;130002249;M1190;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785678;130002249;M1200;;;;;;;2;1;;;;;;;;;;;;;3
Q20;2013;130785678;130002249;M2010;;;;;;;2;1;;;;;;;;;;;;;3
Q20;2013;130785678;130002249;M2030;;;;;;;6;;;;;;;;;;;;;;6
Q20;2013;130785678;130002249;M2040;;;;;;;1;1;;;;;;;;;;;;;2
Q20;2013;130785678;130002249;M2080;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785678;130002249;M2100;;;;;;;1;;;;;;;;;;;;;;1
Q20;2013;130785678;130002249;M2110;;;;;;;5;;;;;;;;;;;;;;5
